,username,id,date,tweet,retweets,likes
3681,@satyanadella,727565736328069120,2016-05-03 18:29:23,"RT @MSFTnews: Harness power of #IoT: @Microsoft acquires @Solaircorporate to help customers analyze data, create new intelligence https://t…",59,0
3682,@satyanadella,725881670860075009,2016-04-29 02:57:31,RT @EmilyLeproust: The potential here is tremendous.  It’s an exciting time to be making DNA https://t.co/v9ksZ6frBJ,43,0
3683,@satyanadella,723637058011451392,2016-04-22 22:18:13,"RT @Microsoft: Energy-efficient, pesticide-free, sustainable farming, 100 ft. below London's busiest streets. #EarthDay2016 https://t.co/SA…",682,0
3684,@satyanadella,723636957591408641,2016-04-22 22:17:49,"RT @msftmfg: .@Jabil switches to #Office365 to capture promise of digital #manufacturing
https://t.co/YPkrpOlna5",17,0
3685,@satyanadella,722934345074225152,2016-04-20 23:45:53,Thanks @Mikailasbees for sharing your story &amp; being an inspiration to so many youth at #WeDay #Seattle https://t.co/OIGGryJWTg,203,620
3686,@satyanadella,722900752964788225,2016-04-20 21:32:25,Happy Birthday @GeorgeTakei …live long and prosper! #WeDay https://t.co/dPKcwfo5QI,181,565
3687,@satyanadella,722895448432730112,2016-04-20 21:11:20,RT @msphilanthropic: Our 100+ partners join us in preparing students for tomorrow’s global economy: https://t.co/kDjTnO3DpQ #YouthSpark htt…,28,0
3688,@satyanadella,722558469685968896,2016-04-19 22:52:18,RT @OneNoteEDU: Transform Education with #OneNote Learning Tools: https://t.co/c12c0OzU4n via @pittmansplace #edtech https://t.co/irXcLxZNTh,95,0
3689,@satyanadella,722179834076536834,2016-04-18 21:47:44,RT @Microsoft: The revolution will be invisible. https://t.co/an5rJsnlE5,196,0
3690,@satyanadella,721393767144493056,2016-04-16 17:44:11,"RT @tmyerson: :) ""Minecraft is thus an almost perfect game for our current educational moment"" - https://t.co/Ql7A9CaN67 #MinecraftEDU",87,0
3691,@satyanadella,717116261704970240,2016-04-04 22:26:54,"""Digital Transformation"" on @LinkedIn https://t.co/Tq948ibROC",195,285
3692,@satyanadella,717014252263858177,2016-04-04 15:41:33,"Thanks @StationCDRKelly for sharing how @NASA is using
#HoloLens on Earth &amp; in space at #Env16 https://t.co/rOVI5ugnFh",346,669
3693,@satyanadella,717009282244345856,2016-04-04 15:21:48,RT @Toyota: Announcing Toyota Connected. This collaboration with @Microsoft will leverage data to make lives easier. https://t.co/BMaJJC25j7,141,0
3694,@satyanadella,717009205916381184,2016-04-04 15:21:30,RT @PeggyJ: Proud to announce @Microsoft &amp; @R3CEV partnership to empower financial services transformation #blockchain https://t.co/0aPijbK…,130,0
3695,@satyanadella,715616615929217024,2016-03-31 19:07:51,"Cool to see how @Starbucks is innovating on the @Office365 platform at #Build2016
 https://t.co/EytPfqRgsn",223,349
3696,@satyanadella,715599964445913088,2016-03-31 18:01:41,Many thanks @Benioff,25,104
3697,@satyanadella,715578988081520641,2016-03-31 16:38:20,RT @Azure: .@ScottGu on why there has never been a better time to be a developer: https://t.co/m8OsFV8S90 #Build2016 https://t.co/cUi0adaTNd,209,0
3698,@satyanadella,715577289619013633,2016-03-31 16:31:35,"RT @xamarinhq: Developers, rejoice! #Xamarin is now included in Visual Studio at no extra cost, and will be open source: https://t.co/yMfyD…",1269,0
3699,@satyanadella,715357614276632576,2016-03-31 01:58:40,RT @MSFTImagine: Finalist teams at the US #ImagineCup Competition got a surprise visit from @SatyaNadella today! https://t.co/15tYdj11Zu,62,0
3700,@satyanadella,715312765418622977,2016-03-30 23:00:27,"Energized spending time with developers like @Saqibs who not only dream the future, but are building it #Build2016 https://t.co/MSb6uRETvY",594,1234
3701,@satyanadella,715310752685363200,2016-03-30 22:52:27,RT @TheRealBuzz: Can't wait for everyone to experience the #HoloLens #DestinationMars  https://t.co/DQpfIrIQjH,186,0
3702,@satyanadella,715204289870757888,2016-03-30 15:49:25,RT @Windows: Free for everyone running #Windows10: the Anniversary Update arrives this summer. #Build2016 https://t.co/pTbtutRNvy,1105,0
3703,@satyanadella,712429085209731073,2016-03-23 00:01:44,My heart and thoughts go out to everyone in Brussels and around the world today who feel the deep impact of these horrific events,433,1057
3704,@satyanadella,712125877593645056,2016-03-22 03:56:54,"Saddened by the passing of Andy Grove…a pioneer, a leader and a
great teacher",195,455
3705,@satyanadella,712027343179505664,2016-03-21 21:25:22,Congrats @jack &amp; @twitter on 10 years!,170,608
3706,@satyanadella,708414716356337665,2016-03-11 22:10:04,Friday fortune…good reminder on exercising a #GrowthMindset https://t.co/6zqp8ELDQj,968,1270
3707,@satyanadella,707966261171326978,2016-03-10 16:28:04,"RT @MSFTDynamics: With the power of the cloud and #MSDynAX, anything is possible: https://t.co/AC0exAJ8dh",51,0
3708,@satyanadella,706962511493378048,2016-03-07 21:59:32,"New choice &amp; capabilities for customers to harness the power of data to
transform with #SQLServer on #Linux https://t.co/jv8Tk8HgxW",535,476
3709,@satyanadella,706893435962138625,2016-03-07 17:25:03,Celebrating #IWD16 to inspire all girls to dream big &amp; #makewhatsnext https://t.co/oLDayNkeZU,247,335
3710,@satyanadella,705273930366320642,2016-03-03 06:09:43,RIP Martin Crowe…one of my favorite cricketers who epitomized grace &amp; style https://t.co/YZUmC3Zihu,298,462
3711,@satyanadella,704443841860898816,2016-02-29 23:11:14,RT @HoloLens: Transform your world with holograms. Get the #HoloLens Development Edition. https://t.co/LOlcRx2ina https://t.co/u483wtKgMu,224,0
3712,@satyanadella,704062216618663936,2016-02-28 21:54:47,RT @BradSmi: We agree with the Atlanta Chamber of Commerce on keeping Georgia a great place to do business. #HB757 https://t.co/8q9uZKxPUf,49,0
3713,@satyanadella,702581770575814656,2016-02-24 19:52:02,"Any app, any OS, any dev, truly universal developer tools. Welcome @Xamarinhq to @Microsoft https://t.co/i5EGkENNTu",1918,1479
3714,@satyanadella,702241281825751040,2016-02-23 21:19:03,"Take a trip to space on your mobile device, courtesy of @PegasusMission &amp; #AzureIoT https://t.co/r1DuwwYpqn",98,143
3715,@satyanadella,701469913655824384,2016-02-21 18:13:54,RT @windowsblog: The HP Elite x3 with #Windows10 - Redefining the Mobile Computing Experience for Businesses… https://t.co/kZhtP6CjMs https…,321,0
3716,@satyanadella,701091195431231488,2016-02-20 17:09:01,Incredible to see #HoloLens in space with @NASA &amp; @StationCDRKelly https://t.co/b72zL9wdrr https://t.co/pU8tcngBlb,469,499
3717,@satyanadella,700763328637849601,2016-02-19 19:26:11,"Rest in peace, Harper Lee https://t.co/QuUgpSAmzT",73,168
3718,@satyanadella,700738526703280128,2016-02-19 17:47:38,RT @Windows: .@Microsoft announces formation of the @OpenConnOrg and what it means for #Windows10 &amp; #IoT: https://t.co/tWfK1SEPRI https://t…,130,0
3719,@satyanadella,700402637854781440,2016-02-18 19:32:56,RT @tmyerson: Thank you @DeptofDefense for choosing #Windows10! https://t.co/kHhyLSR5lL,89,0
3720,@satyanadella,700173587731230720,2016-02-18 04:22:46,RT @BradSmi: .@ReformGS statement on Apple court case https://t.co/2TqX3NfvuJ. Essential to have broad public discussion on these important…,80,0
3721,@satyanadella,700044075211161600,2016-02-17 19:48:08,"RT @Microsoft: How does an 11-year-old compose his own masterpiece? Ask Garrett.
https://t.co/2nyCI8rYnT",239,0
3722,@satyanadella,697538028693168128,2016-02-10 21:50:00,"Incredibly proud of the generosity of @Microsoft employees, making 2015 our biggest year yet for charitable giving https://t.co/KvovFPSa3F",554,940
3723,@satyanadella,697473582738243584,2016-02-10 17:33:55,Pretty cool: @Skype &amp; @PaulMcCartney teaming up to make great music with the first Audio Mojis! https://t.co/CCp5lwM1N0,166,238
3724,@satyanadella,695625550975492096,2016-02-05 15:10:30,RT @Microsoft_EDU: .@Microsoft &amp; @NYCSchools are preparing students for 21st century jobs: https://t.co/8KF7Jien3F #edtech https://t.co/WM0…,102,0
3725,@satyanadella,694260269086695424,2016-02-01 20:45:21,RT @markoff: Microsoft Plumbs Ocean’s Depths - I’ve covered MSFT since 1981 - this is  the most intriguing  project I’ve seen! https://t.co…,274,0
3726,@satyanadella,694259911748767744,2016-02-01 20:43:56,"RT @BradSmi: Of the 37,000 high schools in the US, only 4,310 offer AP computer science. We need to change this. https://t.co/EXsiUi8KXA #C…",242,0
3727,@satyanadella,694255264858419204,2016-02-01 20:25:28,Innovative research exploring how to extend the power of the cloud from the depths of the ocean... #ProjectNatick https://t.co/6ZmEAnml1l,246,241
3728,@satyanadella,692050683730657280,2016-01-26 18:25:15,“You don’t understand anything until you learn it more than one way.” Remembering the life and contributions of Marvin Minsky today…,588,794
3729,@satyanadella,691819772875509760,2016-01-26 03:07:41,RT @jordosh: Learning Tools For Microsoft OneNote May Be One Of The Most Disruptive Education Technologies Yet https://t.co/Nd4exCEUnf,133,0
3730,@satyanadella,691738511657992193,2016-01-25 21:44:47,RT @harryshum: Nice story from @business on the work our @MSFTResearch team is doing to drive breakthrough #AI innovation https://t.co/JySm…,76,0
3731,@satyanadella,689554217837559808,2016-01-19 21:05:11,Applying cloud computing resources to help nonprofits &amp; researchers solve some of our toughest societal challenges https://t.co/Iab2luzW4t,562,640
3732,@satyanadella,687767790015524865,2016-01-14 22:46:33,"RT @peteratmsr: The biggest lesson? We now know there is much more ""learning headroom"" in deep neural nets @MSFTResearch https://t.co/00P4Z…",49,0
3733,@satyanadella,687124665198747648,2016-01-13 04:11:00,"It was a great honor to join @FLOTUS for @POTUS’s final State of the Union speech this evening, before the US Congress. #SOTU",234,737
3734,@satyanadella,686977416258961409,2016-01-12 18:25:54,RT @josephsirosh: Could R become the cross-platform standard for #analytics in the enterprise? https://t.co/9ACiRN3WPj #DataScience #rstats…,135,0
3735,@satyanadella,684113893279559681,2016-01-04 20:47:17,Visiting the Middle East this week &amp; sharing my experiences on Instagram. First stop Dubai. https://t.co/mq6rqJzawO https://t.co/KogBaG84SL,165,365
3736,@satyanadella,684108713737744384,2016-01-04 20:26:42,Thanks to all our Windows 10 customers! https://t.co/mVbgxpzLoG,154,408
3737,@satyanadella,682573430210867200,2015-12-31 14:46:02,A few of my favorite stories of 2015 – people &amp; organizations harnessing tech to empower others &amp; make a difference https://t.co/B4Z47sGwnY,316,485
3738,@satyanadella,682141409030356993,2015-12-30 10:09:20,RT @engadget: Microsoft's Xiaoice AI becomes the first live TV weather host https://t.co/3i4pAAPGBN https://t.co/jkCtrctvHW,123,0
3739,@satyanadella,679834039604281344,2015-12-24 01:20:40,"Hey Cortana, What are your favorite apps? https://t.co/mxYRABfirQ https://t.co/bIxMNZZAdN",289,521
3740,@satyanadella,679821534538547201,2015-12-24 00:30:58,"RT @VirginAtlantic: Virgin Atlantic, with help from @Microsoft has said a special thanks to its customers this Christmas #thankyoudeer
http…",136,0
3741,@satyanadella,677574102786289664,2015-12-17 19:40:29,Congrats on a great year @iamkidpresident and thanks for helping us #UpgradeYourWorld https://t.co/rVIhGj7Rlr,64,155
3742,@satyanadella,677171592225402881,2015-12-16 17:01:03,.@reedhastings love the new @Netflix app for #Windows 10! Can’t wait to catch up on my favorite programs. https://t.co/AcEesFOMeq,134,284
3743,@satyanadella,676861435108954112,2015-12-15 20:28:36,Empowerment begins with inclusion. Announcing Microsoft Philanthropies to advance our mission to empower everyone https://t.co/fROyARllFz,295,330
3744,@satyanadella,675007661096624128,2015-12-10 17:42:22,Congrats @marissamayer &amp; @zackbogue on the newest additions to your family!,51,150
3745,@satyanadella,674668465605636096,2015-12-09 19:14:31,"Around the world, students are participating in the #Minecraft tutorial for #HourOfCode   https://t.co/5urXn9hlfT",146,200
3746,@satyanadella,673951627791863808,2015-12-07 19:46:04,Started my day coding with students at Rainier View Elementary with #Minecraft &amp; #HourOfCode https://t.co/ac9LWhoaK1,342,774
3747,@satyanadella,672979695751708677,2015-12-05 03:23:57,2 days + 3M virtual miles + hundreds of classrooms around the world = countless learning opportunities #SkypeaThon https://t.co/monpYFuKli,139,238
3748,@satyanadella,672516561463185408,2015-12-03 20:43:37,A view on how tech can help empower people of all abilities #IDPD2015  https://t.co/dcJOzOPD0D,91,135
3749,@satyanadella,671801454227689472,2015-12-01 21:22:02,Awesome to partner with @Blackbaud &amp; @92Y and see how tech &amp; data tools are empowering nonprofits on #GivingTuesday https://t.co/FzvLnLednD,74,134
3750,@satyanadella,671744319024271360,2015-12-01 17:35:00,"RT @bstaples: Introducing @Microsoft #PowerApps - connect, create and share business apps with your team on any device in minutes! https://…",117,0
3751,@satyanadella,668215388082057216,2015-11-21 23:52:18,A collection of what I’m reading &amp; learning about told through our digital storytelling app @Sway https://t.co/ZFjeqqZOvk,248,428
3752,@satyanadella,667880874097012736,2015-11-21 01:43:03,Very cool partnership - exploring the future of car buying with holograms https://t.co/b0o4QNpVny,265,306
3753,@satyanadella,667067655203876864,2015-11-18 19:51:37,New tools + open sourcing @VisualStudio code + more languages supported = empowering every developer #Connect2015 https://t.co/5nITYGPLGK,393,389
3754,@satyanadella,666640773614440449,2015-11-17 15:35:20,Maximizing digital tech investments and preserving timeless values #enterprisesecurity https://t.co/ISklSdeUfF,168,195
3755,@satyanadella,665408803760902145,2015-11-14 05:59:56,"We are deeply saddened by the news from Paris. My heart and thoughts are with you, especially after our time together this week.",688,1104
3756,@satyanadella,665284234177847298,2015-11-13 21:44:56,"Thanks for great discussion @TimOreilly and enjoy the sci-fi book, Future Visions #NextEconomy https://t.co/LRXnaV7V5W",128,254
3757,@satyanadella,664804478856597504,2015-11-12 13:58:33,Great day in Rome. Look forward to seeing Italian startups continue to fuel innovation and inspire more big ideas. https://t.co/MYLUPWYa1e,204,284
3758,@satyanadella,662127401392975874,2015-11-05 04:40:48,"Great presentation, @anandmahindra ...thanks for being part of #FutureUnleashed",133,270
3759,@satyanadella,661910649740611584,2015-11-04 14:19:31,RT @scottgu: Microsoft Azure loves Linux and we love customer choice. Announcing our new Azure partnership with Red Hat: https://t.co/lpxzx…,458,0
3760,@satyanadella,659852495678664704,2015-10-29 22:01:09,"RT @Microsoft_EDU: Educators &amp; students deserve equal access to educational
content. Here’s what we’re doing about it: https://t.co/Gf611ep…",121,0
3761,@satyanadella,658774315593109504,2015-10-26 22:36:50,The launch celebration for #Halo5 is underway now:   https://t.co/FIKtXp6GGX #Halo5Live,250,376
3762,@satyanadella,658737342157467648,2015-10-26 20:09:55,A digital clipboard &amp; full-powered laptop – @Surface Book &amp; Surface Pro 4 on sale today! https://t.co/WiZ4f7ZHc4 https://t.co/9APPVfsjSp,480,716
3763,@satyanadella,657692177527537664,2015-10-23 22:56:49,Thanks...enjoy starting my morning with @theskimm !,36,116
3764,@satyanadella,657299488910929920,2015-10-22 20:56:24,"Together, @Dell &amp; @Microsoft are making hybrid cloud more accessible to orgs of all sizes.  https://t.co/KPANZTyHTz",218,219
3765,@satyanadella,657298938647613440,2015-10-22 20:54:13,@MichaelDell - thanks for having me at #DellWorld! Great to talk with you about our partnership &amp; how we are helping customers transform,9,29
3766,@satyanadella,656559667514966017,2015-10-20 19:56:37,"Thrilled to partner with @ABBgroupnews to make charging electric vehicles easier &amp; smarter, powered by @Azure  https://t.co/pUF3poOqfz",182,186
3767,@satyanadella,655047918156578817,2015-10-16 15:49:28,Great to be at #GHC15 with our incredible @MicrosoftWomen &amp; meet the next-generation of talented innovators! https://t.co/cQ5AjrP8Tf,125,184
3768,@satyanadella,651564647020032000,2015-10-07 01:08:11,Amazing party in NYC tonight with Windows fans &amp; @ThaviusBeck mixing on @Surface Book #Windows10devices http://t.co/rS5B1J7ROU,498,895
3769,@satyanadella,651425957102796802,2015-10-06 15:57:05,We aspire to create magical experiences with devices for you to make things &amp; make things happen #Windows10devices http://t.co/rUI2wFBqPL,880,911
3770,@satyanadella,651121313721925632,2015-10-05 19:46:33,Powering predictions for everyone from businesses &amp; orgs to sports fans with Bing Predicts &amp; Cortana Analytics Suite http://t.co/m5XCLQrDMz,137,168
3771,@satyanadella,651038132339478528,2015-10-05 14:16:01,Congrats @jack !,80,232
3772,@satyanadella,650086927685693440,2015-10-02 23:16:16,RT @CNBC: Here's how to get Microsoft to mentor your big idea » http://t.co/G4T4mXlMxd http://t.co/Q75qz9DPaW,87,0
3773,@satyanadella,649803382690062337,2015-10-02 04:29:33,Honored to meet El Presidente @EPN today &amp; inspired by the talent of these #YouthSpark students in Mexico City! https://t.co/micCCmcZ49,152,194
3774,@satyanadella,649556109158563841,2015-10-01 12:06:59,Great round-up of our @Azure news this week.  https://t.co/baBYRGIxTy,141,122
3775,@satyanadella,649444508103409665,2015-10-01 04:43:31,RT @MSFTnews: VIDEO: How the UN is partnering with Microsoft @Azure to help Nepal rebuild http://t.co/K5MPm5YgxR http://t.co/DFbxeIJLBf,68,0
3776,@satyanadella,648580430937980928,2015-09-28 19:29:59,Visiting Latin America to learn how people are using tech to do incredible things. Follow along on Instagram: https://t.co/Z87Yf3HTbB,163,249
3777,@satyanadella,647991024116039680,2015-09-27 04:27:53,Inspiring discussion with @NarendraModi on how tech is a powerful tool to enable human ingenuity #ModiInUSA http://t.co/wgZQeMql0P,1512,1229
3778,@satyanadella,646865047948423168,2015-09-24 01:53:40,"Honored to welcome President Xi to @Microsoft today &amp; share how tech can help advance health, edu &amp; biz #USChina http://t.co/Zics0eu7mU",344,501
3779,@satyanadella,646453731815395329,2015-09-22 22:39:14,“Converting information into meaning &amp; knowledge” Great story &amp; visualizations from @infobeautiful with @Office https://t.co/v7qufOQkN7,178,224
3780,@satyanadella,646316436705533952,2015-09-22 13:33:41,"How tech can be a catalyst in changing the culture of work…centered on mobility, conversations &amp; intelligence: https://t.co/FlYwEv2tZE",229,217
3781,@satyanadella,644543588479594497,2015-09-17 16:09:01,"Each of us can make a difference in the lives of others. Together, we can unlock new opportunities for youth in tech http://t.co/0wFAFFm9OD",297,303
3782,@satyanadella,644324432568299520,2015-09-17 01:38:10,Thanks @Benioff ....Great to be at @Dreamforce!,63,175
3783,@satyanadella,643944728665288704,2015-09-16 00:29:21,RT @MSFTnews: Mojis: Express yourself on @Skype like never before http://t.co/ldGbM97SkB http://t.co/6z6JZKUuut,83,0
3784,@satyanadella,641450329238732801,2015-09-09 03:17:30,Blending productivity apps &amp; analytics tools with @MSFTDynamics to empower sales to engage customers in new ways. http://t.co/gLFkW2NTpM,195,219
3785,@satyanadella,641288934849277952,2015-09-08 16:36:11,Thrilled to bring @Surface &amp; #Windows10 to more orgs &amp; mobile professionals together with our partners: http://t.co/obJH2rHkR2,327,351
3786,@satyanadella,636636519663468544,2015-08-26 20:29:09,A big thanks to the 75M people around the world using #Windows10 …here are some fun facts about it: http://t.co/LvOfuzoQ9e,593,588
3787,@satyanadella,631148898178854912,2015-08-11 17:03:18,.@tmyerson &amp; I decided to upgrade our #ALSIceBucketChallenge from @TeamGleason.  #WindowsInsiders you’re up next! https://t.co/5I9aqx1QEn,275,374
3788,@satyanadella,630867202439143424,2015-08-10 22:23:56,Congrats @sundarpichai well deserved!,1426,1794
3789,@satyanadella,629061458635190272,2015-08-05 22:48:33,What will you create with your own #Sway? Download the Windows app &amp; tell your story. https://t.co/FxcBLrAkpM,157,171
3790,@satyanadella,629061033299152896,2015-08-05 22:46:52,Cool #Sway of #Windows10 celebrations and #UpgradeYourWorld https://t.co/uApqhGBDwK,131,143
3791,@satyanadella,629046636480696320,2015-08-05 21:49:39,Reflections and learnings on my visit to Kenya http://t.co/6pjWuDeyVf,207,208
3792,@satyanadella,628654230589435904,2015-08-04 19:50:23,Valuing our differences results in better ideas &amp; better products. Proud of all our @Microsoft engineers https://t.co/T5jRdy3CBz,137,185
3793,@satyanadella,628015074054017024,2015-08-03 01:30:36,Congrats to all @SpecialOlympics athletes who competed and achieved their personal best this week! http://t.co/5FqBd19cMZ #LA2015,113,200
3794,@satyanadella,627908680051109888,2015-08-02 18:27:49,Flattered @ozy asked me to curate today’s Presidential Brief – things on the internet I found interesting this week: http://t.co/uxAr0Y8hgk,82,107
3795,@satyanadella,627299308912537600,2015-08-01 02:06:24,"Great finish to a great week at #imaginecup …Congrats to all the teams, finalists and our World Champs eFitFashion! http://t.co/N3OjT83CVH",99,135
3796,@satyanadella,627298004479782912,2015-08-01 02:01:13,"Thanks to our #imaginecup judges, @Middleditch @jeb_ @akipman …not an easy task to judge so many incredible teams! http://t.co/QoupoS1RdD",126,242
3797,@satyanadella,626877106669027328,2015-07-30 22:08:43,@Benioff love to see you #UpgradeYourWorld with a new #Windows10 @Dell device! Let us know what you think... @MichaelDell,31,37
3798,@satyanadella,626599467018383360,2015-07-30 03:45:29,RT @DangeRussWilson: Loved passing words of wisdom to the next great NFL all stars #UpgradeYourWorld http://t.co/HZIvg6tVn4,169,0
3799,@satyanadella,626513787470741504,2015-07-29 22:05:01,RT @_Maira26: DJing at the Windows 10 Launch Event on this amazing touchscreen! #Windows10 #WindowsInsiders http://t.co/9J8Glz8Csm,116,0
3800,@satyanadella,626485485628600320,2015-07-29 20:12:33,Amazing experience in Kenya so far. Energized by everyone I’ve met &amp; passion for what tech can do #UpgradeYourWorld http://t.co/iInSBO3C3g,209,208
3801,@satyanadella,626477809704144898,2015-07-29 19:42:03,Honored to celebrate with #Windows10 fans in Nairobi and meet the next-generation of innovators! http://t.co/60RQfedwF4,506,632
3802,@satyanadella,626468090465771521,2015-07-29 19:03:26,Thank you @Yuanqing_Lenovo ! Look forward to our continued partnership to deliver more personal experiences to customers together.,33,79
3803,@satyanadella,626415131010797568,2015-07-29 15:33:00,Inspired by the innovation and entrepreneurial spirit at @NairobiGarage #UpgradeYourWorld http://t.co/SwqHHF7n7B,316,340
3804,@satyanadella,626322008578494464,2015-07-29 09:22:58,"Love meeting #Windows10 Insiders around the world – like Chris, whom I just met @MawinguNetworks container http://t.co/JB8IYtdFoV",239,364
3805,@satyanadella,626311265472770052,2015-07-29 08:40:16,"Woke up in Nanyuki, Kenya for the start of #Windows10 … inspired by the students &amp; educators here #UpgradeYourWorld https://t.co/6lB5hUF62K",594,525
3806,@satyanadella,626015991093268480,2015-07-28 13:06:57,Arrived in Kenya to celebrate @Windows 10 launch with fans &amp; learn how tech is #empowering Kenyan people &amp; orgs http://t.co/0z2YS8Co0a,1173,944
3807,@satyanadella,625900748035919872,2015-07-28 05:29:01,RT @MSFTnews: Explore Hugh MacLeod’s illustrated guide to life inside Microsoft http://t.co/8naxToLadU http://t.co/EbFrnuMeeZ,61,0
3808,@satyanadella,625841763500994560,2015-07-28 01:34:38,"RT @MSFTnews: 1 year later, hackathon project &amp; @MSFTResearch Enable team push limits to empower http://t.co/XqWLwn6M8a http://t.co/uzoSkP7…",53,0
3809,@satyanadella,625730127758954497,2015-07-27 18:11:02,"RIP @APJAbdulKalam ... your teachings, leadership and humanity were inspiration to us all.",905,948
3810,@satyanadella,624358020588437506,2015-07-23 23:18:46,"Thanks @jasonahardi ...Great to meet you. Such a cool demo, can't wait to try out the drumsticks myself!",34,54
3811,@satyanadella,621446291185229824,2015-07-15 22:28:36,Congrats @TeamGleason ! The Steve Gleason Act will empower &amp; give voice to so many living with ALS through more accessible tech,100,153
3812,@satyanadella,621410432624951296,2015-07-15 20:06:07,Honored to partner with @AFSpace &amp; @DLAMIL to help increase productivity &amp; collaboration in the cloud https://t.co/5r1k6rXedz,49,73
3813,@satyanadella,621409247033569280,2015-07-15 20:01:24,Was fantastic to have the @landspeed763 team join us at #WPC15. Follow their story here: http://t.co/rkvfdJMtaH,35,47
3814,@satyanadella,620619396721963008,2015-07-13 15:42:49,RT @MSFTnews: #Windows10 launch: Celebrating with our fans &amp; announcing #UpgradeYourWorld http://t.co/bOzbo42ymm http://t.co/MZNdQBcWYF,375,0
3815,@satyanadella,620574845651128320,2015-07-13 12:45:47,Ready to get #WPC15 started. Welcome partners!,212,315
3816,@satyanadella,620542984153616384,2015-07-13 10:39:11,We are honored to be a part of the #100kOpportunities initiative to empower thousands of youth across America. #empowering,177,242
3817,@satyanadella,616787556831596544,2015-07-03 01:56:27,Celebrating @SpecialOlympics #FlameofHope on campus today with @BofA_Community #PasstheFlame http://t.co/GAWqd4Pd7Y,176,320
3818,@satyanadella,616049117614116865,2015-07-01 01:02:09,"RT @Azure: #Microsoft helps found R Consortium, bringing together data scientists &amp; the R #dev community. Read more: http://t.co/mHpGgXwMq7",90,0
3819,@satyanadella,615215414805700608,2015-06-28 17:49:19,Space is hard... @NASA we're with you and ready to try again!,657,881
3820,@satyanadella,614891560308617216,2015-06-27 20:22:26,Thanks @NASCAR @TeamHendrick for the new gear… @DaleJR – I’m ready to join your pit crew! Good luck at @RaceSonoma http://t.co/pa1QAANVSW,119,271
3821,@satyanadella,614890620193124353,2015-06-27 20:18:42,Great to see Brad &amp; Amy representing @Microsoft &amp; standing for empowerment of youth around the globe. https://t.co/gR55C8eVzl,50,72
3822,@satyanadella,614457006389235713,2015-06-26 15:35:41,A historic moment and step forward for equality in America. #LoveWins,782,1207
3823,@satyanadella,614226179520749568,2015-06-26 00:18:27,"Value our differences, seek them out, invite them in. “This is me” @Microsoft #PRIDE http://t.co/QDnIJso5yb",165,212
3824,@satyanadella,614224324354945026,2015-06-26 00:11:05,Unbelievably cool! https://t.co/mKJSwSkgWt,196,190
3825,@satyanadella,613851641696026624,2015-06-24 23:30:10,RT @Office: Give your phone or tablet a boost of productivity with the #OfficeForAndroid apps--for free! http://t.co/k2GFNVjaYd http://t.co…,176,0
3826,@satyanadella,613405523623292928,2015-06-23 17:57:28,"New updates to our partnership with @Docker with @WindowsServer, @VisualStudio &amp; @Azure http://t.co/s3RbuqLX4p",223,183
3827,@satyanadella,612763309847154688,2015-06-21 23:25:32,My hope is that together we can convert hate &amp; racism to peace &amp; understanding around the globe. https://t.co/eaFa3jwuAV,482,542
3828,@satyanadella,611664537645756416,2015-06-18 22:39:24,Great universities have a lasting impact on the world and GIX is a big bet on the future: http://t.co/wPCPnvGySQ http://t.co/No9VQtHsPl,157,202
3829,@satyanadella,610901912880177153,2015-06-16 20:09:00,"RT @davidcohen: ""@Microsoft is making a significant investment to help startups utilize the cloud."" http://t.co/fITUc1bcVR #BizSparkPlus",77,0
3830,@satyanadella,610845520869765123,2015-06-16 16:24:55,"Great partnering to reinvent productivity in the cloud, @levie Have come a long way since our 1st ""box"" integration! http://t.co/88rOJGwTwQ",299,398
3831,@satyanadella,610603807400030208,2015-06-16 00:24:26,Great to spend time with our Xbox fans today. Love the energy &amp; enthusiasm for gaming! #XboxE3 http://t.co/i0nvYlw97C,345,699
3832,@satyanadella,609419429730893825,2015-06-12 17:58:09,Good read on how @BASF is transforming with @Office365. https://t.co/6j5jgSPD12,150,94
3833,@satyanadella,609127003225128961,2015-06-11 22:36:09,"Looking forward to @Oculus, @Xbox and @Windows 10! https://t.co/hTR3I8MAEl",245,252
3834,@satyanadella,608716680076771328,2015-06-10 19:25:40,"RT @MSFTnews: Microsoft has acquired @BStripeSoftware, a leading provider of app management software http://t.co/TBRGrfeNd2 http://t.co/78s…",147,0
3835,@satyanadella,608681567599218690,2015-06-10 17:06:09,Great read &amp; inside look at how we are reimagining meetings with Surface Hub: http://t.co/WRSPT7lds9,189,167
3836,@satyanadella,606969700208156673,2015-06-05 23:43:48,Can't wait to see @samandmattie in action! https://t.co/nHNmgc9I4G,76,70
3837,@satyanadella,606566476636553216,2015-06-04 21:01:32,Great visiting my alma mater @ChicagoBooth today to chat with students. Thanks for the warm welcome! http://t.co/Ugtq3AzuAy,121,181
3838,@satyanadella,605818063552790528,2015-06-02 19:27:36,Love the talent &amp; creativity our interns bring to @Microsoft. Inspired by Kartik’s perseverance to pursue his dreams http://t.co/kYE8YBPRCY,272,309
3839,@satyanadella,605810870476611585,2015-06-02 18:59:01,Congrats to all of the award winners and nominees. https://t.co/GMakj1TjUw,65,81
3840,@satyanadella,605765493354405890,2015-06-02 15:58:42,Thrilled @Wunderlist is joining @Microsoft to help customers organize &amp; tackle their most important tasks! http://t.co/rJ1mjT5GEA,492,435
